ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,Default
5113345,M,Y,N,0,270000,Working,Incomplete higher,Married,With parents,-9096,-2202,1,0,1,0,Laborers,2,0
5113346,M,Y,N,0,270000,Working,Incomplete higher,Married,With parents,-9096,-2202,1,0,1,0,Laborers,2,0
5113347,M,Y,N,0,270000,Working,Incomplete higher,Married,With parents,-9096,-2202,1,0,1,0,Laborers,2,0
5113348,M,Y,N,0,270000,Working,Incomplete higher,Married,With parents,-9096,-2202,1,0,1,0,Laborers,2,0
5113350,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-18465,-5336,1,0,0,0,Laborers,2,0
5113351,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-18465,-5336,1,0,0,0,Laborers,2,0
5113352,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-18465,-5336,1,0,0,0,Laborers,2,0
5113353,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-18465,-5336,1,0,0,0,Laborers,2,0
5113356,F,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-18465,-5336,1,0,0,0,Laborers,2,0
5113357,F,N,Y,1,90000,Working,Higher education,Married,House / apartment,-14525,-5976,1,1,0,0,None,3,0
5113358,F,N,Y,1,90000,Working,Higher education,Married,House / apartment,-14525,-5976,1,1,0,0,None,3,0
5113359,F,N,Y,1,90000,Working,Higher education,Married,House / apartment,-14525,-5976,1,1,0,0,None,3,0
5113360,F,N,Y,1,90000,Working,Higher education,Married,House / apartment,-14525,-5976,1,1,0,0,None,3,0
5113361,F,N,Y,1,90000,Working,Higher education,Married,House / apartment,-14525,-5976,1,1,0,0,None,3,0
5113363,M,N,Y,0,148500,Commercial associate,Higher education,Single / not married,House / apartment,-9382,-2049,1,0,1,1,Medicine staff,1,0
5113364,M,N,Y,0,148500,Commercial associate,Higher education,Single / not married,House / apartment,-9382,-2049,1,0,1,1,Medicine staff,1,0
5113365,M,N,Y,0,148500,Commercial associate,Higher education,Single / not married,House / apartment,-9382,-2049,1,0,1,1,Medicine staff,1,0
5113366,M,N,Y,0,148500,Commercial associate,Higher education,Single / not married,House / apartment,-9382,-2049,1,0,1,1,Medicine staff,1,0
5113368,F,N,Y,1,180000,Pensioner,Higher education,Married,House / apartment,-18979,365243,1,0,1,0,None,3,0
5113370,F,N,Y,1,180000,Pensioner,Higher education,Married,House / apartment,-18979,365243,1,0,1,0,None,3,0
5113371,F,N,Y,1,180000,Pensioner,Higher education,Married,House / apartment,-18979,365243,1,0,1,0,None,3,0
5113372,F,N,Y,1,180000,Pensioner,Higher education,Married,House / apartment,-18979,365243,1,0,1,0,None,3,0
5113374,F,N,Y,1,180000,Pensioner,Higher education,Married,House / apartment,-18979,365243,1,0,1,0,None,3,0
5113378,F,N,N,0,90000,Working,Secondary / secondary special,Married,Municipal apartment,-19120,-2567,1,0,1,0,Laborers,2,0
5113383,F,N,N,0,90000,Working,Secondary / secondary special,Married,Municipal apartment,-19120,-2567,1,0,1,0,Laborers,2,0
5113384,F,N,N,0,90000,Working,Secondary / secondary special,Married,Municipal apartment,-19120,-2567,1,0,1,0,Laborers,2,0
5113385,F,N,N,0,90000,Working,Secondary / secondary special,Married,Municipal apartment,-19120,-2567,1,0,1,0,Laborers,2,0
5113386,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17568,-650,1,0,0,1,Drivers,2,0
5113387,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17568,-650,1,0,0,1,Drivers,2,0
5113389,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17568,-650,1,0,0,1,Drivers,2,0
5113390,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17568,-650,1,0,0,1,Drivers,2,0
5113392,M,Y,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17568,-650,1,0,0,1,Drivers,2,0
5113393,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-8552,-1562,1,0,0,0,Sales staff,2,0
5113394,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-8552,-1562,1,0,0,0,Sales staff,2,0
5113395,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-8552,-1562,1,0,0,0,Sales staff,2,0
5113396,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-8552,-1562,1,0,0,0,Sales staff,2,0
5113397,M,N,N,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,-10514,-101,1,1,1,0,Core staff,1,0
5113399,M,N,N,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,-10514,-101,1,1,1,0,Core staff,1,0
5113400,M,N,N,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,-10514,-101,1,1,1,0,Core staff,1,0
5113401,M,Y,Y,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,-10837,-588,1,0,0,1,Sales staff,1,0
5113403,M,Y,Y,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,-10837,-588,1,0,0,1,Sales staff,1,0
5113404,M,Y,Y,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,-10837,-588,1,0,0,1,Sales staff,1,0
5113405,M,Y,Y,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,-10837,-588,1,0,0,1,Sales staff,1,0
5113406,M,Y,Y,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,-10837,-588,1,0,0,1,Sales staff,1,0
5113407,M,Y,Y,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,-10837,-588,1,0,0,1,Sales staff,1,0
5113408,M,Y,Y,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,-10837,-588,1,0,0,1,Sales staff,1,0
5113409,M,Y,Y,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,-10837,-588,1,0,0,1,Sales staff,1,0
5113410,M,Y,Y,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,-10837,-588,1,0,0,1,Sales staff,1,0
5113411,M,Y,Y,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,-10837,-588,1,0,0,1,Sales staff,1,0
5113412,M,Y,Y,0,450000,Commercial associate,Higher education,Single / not married,House / apartment,-10837,-588,1,0,0,1,Sales staff,1,0
5113414,F,Y,Y,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12262,-711,1,0,1,1,Medicine staff,2,0
5113415,F,Y,Y,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12262,-711,1,0,1,1,Medicine staff,2,0
5113416,F,Y,Y,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12262,-711,1,0,1,1,Medicine staff,2,0
5113417,F,N,N,1,157500,Working,Secondary / secondary special,Single / not married,Municipal apartment,-12716,-5336,1,0,0,0,Core staff,2,0
5113420,F,N,N,1,157500,Working,Secondary / secondary special,Single / not married,Municipal apartment,-12716,-5336,1,0,0,0,Core staff,2,0
5113421,F,N,Y,1,144000,Working,Higher education,Single / not married,House / apartment,-8247,-1289,1,0,0,0,Laborers,2,0
5113424,F,N,N,0,270000,Working,Secondary / secondary special,Widow,House / apartment,-18659,-407,1,0,0,0,Cooking staff,1,0
5113432,F,N,Y,0,207000,Working,Secondary / secondary special,Single / not married,House / apartment,-18617,-2506,1,0,0,0,Cooking staff,1,0
5113437,F,N,Y,0,207000,Working,Secondary / secondary special,Single / not married,House / apartment,-18617,-2506,1,0,0,0,Cooking staff,1,0
5113439,F,N,Y,0,207000,Working,Secondary / secondary special,Single / not married,House / apartment,-18617,-2506,1,0,0,0,Cooking staff,1,0
5113440,F,N,Y,0,207000,Working,Secondary / secondary special,Single / not married,House / apartment,-18617,-2506,1,0,0,0,Cooking staff,1,0
5113441,F,N,Y,0,207000,Working,Secondary / secondary special,Single / not married,House / apartment,-18617,-2506,1,0,0,0,Cooking staff,1,0
5113442,F,N,Y,0,207000,Working,Secondary / secondary special,Single / not married,House / apartment,-18617,-2506,1,0,0,0,Cooking staff,1,0
5113443,F,N,Y,0,207000,Working,Secondary / secondary special,Single / not married,House / apartment,-18617,-2506,1,0,0,0,Cooking staff,1,0
5113446,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20113,365243,1,0,0,0,None,1,0
5113447,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Widow,House / apartment,-20113,365243,1,0,0,0,None,1,0
5113448,F,Y,Y,1,247500,Pensioner,Higher education,Married,House / apartment,-16208,365243,1,0,1,1,None,3,0
5113451,F,Y,Y,1,247500,Pensioner,Higher education,Married,House / apartment,-16208,365243,1,0,1,1,None,3,0
5113452,F,Y,Y,1,247500,Pensioner,Higher education,Married,House / apartment,-16208,365243,1,0,1,1,None,3,0
5113453,F,N,Y,1,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18140,-4119,1,0,0,0,Laborers,3,0
5113454,F,N,Y,1,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18140,-4119,1,0,0,0,Laborers,3,0
5113456,F,N,Y,1,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18140,-4119,1,0,0,0,Laborers,3,0
5113457,F,N,Y,1,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18140,-4119,1,0,0,0,Laborers,3,0
5113458,M,Y,Y,0,135000,Working,Lower secondary,Civil marriage,House / apartment,-12522,-193,1,0,0,0,None,2,0
5113459,F,N,Y,0,99000,Pensioner,Secondary / secondary special,Married,House / apartment,-23585,365243,1,0,0,0,None,2,0
5113460,F,N,Y,0,99000,Pensioner,Secondary / secondary special,Married,House / apartment,-23585,365243,1,0,0,0,None,2,0
5113462,F,N,Y,0,99000,Pensioner,Secondary / secondary special,Married,House / apartment,-23585,365243,1,0,0,0,None,2,0
5113463,F,N,Y,0,99000,Pensioner,Secondary / secondary special,Married,House / apartment,-23585,365243,1,0,0,0,None,2,0
5113467,M,N,Y,0,315000,Working,Higher education,Single / not married,House / apartment,-10874,-3084,1,0,0,0,Core staff,1,0
5113469,M,N,Y,0,315000,Working,Higher education,Single / not married,House / apartment,-10874,-3084,1,0,0,0,Core staff,1,0
5113477,F,N,Y,0,360000,Commercial associate,Higher education,Married,House / apartment,-14129,-984,1,0,0,0,Core staff,2,0
5113478,F,N,Y,0,360000,Commercial associate,Higher education,Married,House / apartment,-14129,-984,1,0,0,0,Core staff,2,0
5113480,F,Y,Y,0,225000,State servant,Higher education,Married,House / apartment,-17822,-9385,1,1,0,0,Managers,2,0
5113481,F,Y,Y,0,225000,State servant,Higher education,Married,House / apartment,-17822,-9385,1,1,0,0,Managers,2,0
5113483,F,Y,Y,0,225000,State servant,Higher education,Married,House / apartment,-17822,-9385,1,1,0,0,Managers,2,0
5113484,F,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-11160,-435,1,0,0,0,Sales staff,3,0
5113485,F,Y,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-11160,-435,1,0,0,0,Sales staff,3,0
5113487,F,N,Y,0,450000,State servant,Secondary / secondary special,Married,House / apartment,-12998,-101,1,0,1,0,Core staff,2,0
5113488,M,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-16126,-8411,1,1,1,0,Laborers,2,0
5113490,F,N,Y,1,135000,Commercial associate,Incomplete higher,Married,House / apartment,-9734,-2049,1,1,1,1,Core staff,3,0
5113492,F,N,Y,1,135000,Commercial associate,Incomplete higher,Married,House / apartment,-9734,-2049,1,1,1,1,Core staff,3,0
5113493,F,N,Y,1,135000,Commercial associate,Incomplete higher,Married,House / apartment,-9734,-2049,1,1,1,1,Core staff,3,0
5113494,F,N,Y,1,135000,Commercial associate,Incomplete higher,Married,House / apartment,-9734,-2049,1,1,1,1,Core staff,3,0
5113496,F,N,Y,1,135000,Commercial associate,Incomplete higher,Married,House / apartment,-9734,-2049,1,1,1,1,Core staff,3,0
5113497,F,N,Y,1,135000,Commercial associate,Incomplete higher,Married,House / apartment,-9734,-2049,1,1,1,1,Core staff,3,0
5113499,M,Y,Y,0,225000,Commercial associate,Incomplete higher,Single / not married,With parents,-10033,-223,1,0,0,1,Managers,1,0
5113500,M,Y,Y,0,225000,Commercial associate,Incomplete higher,Single / not married,With parents,-10033,-223,1,0,0,1,Managers,1,1
5113503,M,Y,N,0,180000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-14240,-3541,1,0,0,0,Core staff,2,0
5113507,M,Y,N,0,180000,State servant,Secondary / secondary special,Civil marriage,House / apartment,-14240,-3541,1,0,0,0,Core staff,2,0
5113510,M,Y,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-17176,-132,1,0,0,0,Laborers,2,0
5113515,M,Y,Y,1,270000,Working,Higher education,Married,House / apartment,-17193,-1137,1,0,0,0,Laborers,3,0
5113517,M,Y,Y,1,270000,Working,Higher education,Married,House / apartment,-17193,-1137,1,0,0,0,Laborers,3,0
5113518,M,Y,Y,1,270000,Working,Higher education,Married,House / apartment,-17193,-1137,1,0,0,0,Laborers,3,0
5113520,M,Y,Y,1,270000,Working,Higher education,Married,House / apartment,-17193,-1137,1,0,0,0,Laborers,3,0
5113521,M,Y,Y,1,270000,Working,Higher education,Married,House / apartment,-17193,-1137,1,0,0,0,Laborers,3,0
5113522,M,Y,Y,1,270000,Working,Higher education,Married,House / apartment,-17193,-1137,1,0,0,0,Laborers,3,0
5113523,M,Y,Y,1,270000,Working,Higher education,Married,House / apartment,-17193,-1137,1,0,0,0,Laborers,3,0
5113525,M,N,Y,0,292500,Working,Higher education,Married,House / apartment,-18729,-984,1,0,0,0,Managers,2,0
5113526,F,Y,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-15480,-1623,1,0,0,0,Laborers,2,0
5113531,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-20976,-1776,1,0,0,0,Laborers,2,0
5113533,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-20976,-1776,1,0,0,0,Laborers,2,0
5113534,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-20976,-1776,1,0,0,0,Laborers,2,0
5113535,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-20976,-1776,1,0,0,0,Laborers,2,0
5113536,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-20976,-1776,1,0,0,0,Laborers,2,0
5113537,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-20976,-1776,1,0,0,0,Laborers,2,0
5113538,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-20976,-1776,1,0,0,0,Laborers,2,0
5113539,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-20976,-1776,1,0,0,0,Laborers,2,0
5113540,F,N,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-20976,-1776,1,0,0,0,Laborers,2,0
5113541,F,N,N,2,193500,Commercial associate,Lower secondary,Civil marriage,House / apartment,-9596,-2445,1,0,0,1,Accountants,4,0
5113552,F,N,Y,0,135000,Pensioner,Higher education,Married,House / apartment,-23750,365243,1,0,0,0,None,2,0
5113557,M,Y,Y,0,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18318,-923,1,0,1,1,Drivers,2,0
5113558,M,Y,Y,0,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18318,-923,1,0,1,1,Drivers,2,0
5113560,M,Y,Y,0,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,-18318,-923,1,0,1,1,Drivers,2,0
5113562,F,N,Y,0,171000,Working,Secondary / secondary special,Married,House / apartment,-15111,-2019,1,1,1,0,Sales staff,2,0
5113567,F,N,Y,0,171000,Working,Secondary / secondary special,Married,House / apartment,-15111,-2019,1,1,1,0,Sales staff,2,0
5113569,F,N,Y,0,171000,Working,Secondary / secondary special,Married,House / apartment,-15111,-2019,1,1,1,0,Sales staff,2,0
5113570,F,N,Y,0,171000,Working,Secondary / secondary special,Married,House / apartment,-15111,-2019,1,1,1,0,Sales staff,2,0
5113573,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19591,365243,1,0,1,0,None,1,0
5113574,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19591,365243,1,0,1,0,None,1,0
5113576,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19591,365243,1,0,1,0,None,1,0
5113578,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19591,365243,1,0,1,0,None,1,0
5113580,M,Y,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-9662,-831,1,0,0,0,Drivers,1,0
5113581,M,Y,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-9662,-831,1,0,0,0,Drivers,1,0
5113583,M,Y,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-9662,-831,1,0,0,0,Drivers,1,0
5113585,M,Y,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-9662,-831,1,0,0,0,Drivers,1,0
5113587,M,Y,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-9662,-831,1,0,0,0,Drivers,1,0
5113589,M,Y,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-9662,-831,1,0,0,0,Drivers,1,0
5113591,F,N,Y,1,180000,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-14526,-254,1,0,0,0,Cleaning staff,2,0
5113592,F,N,Y,1,180000,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-14526,-254,1,0,0,0,Cleaning staff,2,0
5113593,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-17562,-984,1,0,0,0,None,2,0
5113595,F,N,N,0,81000,Working,Secondary / secondary special,Civil marriage,With parents,-11978,-2780,1,0,1,0,Sales staff,2,0
5113597,F,N,N,0,81000,Working,Secondary / secondary special,Civil marriage,With parents,-11978,-2780,1,0,1,0,Sales staff,2,0
5113599,F,N,N,0,81000,Working,Secondary / secondary special,Civil marriage,With parents,-11978,-2780,1,0,1,0,Sales staff,2,0
5113601,F,N,N,0,81000,Working,Secondary / secondary special,Civil marriage,With parents,-11978,-2780,1,0,1,0,Sales staff,2,0
5113602,F,N,N,0,81000,Working,Secondary / secondary special,Civil marriage,With parents,-11978,-2780,1,0,1,0,Sales staff,2,0
5113607,M,N,Y,1,270000,State servant,Higher education,Married,House / apartment,-11082,-376,1,0,0,0,Core staff,3,0
5113608,F,N,Y,0,283500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17651,-2384,1,0,0,1,Private service staff,2,0
5113609,F,N,Y,0,283500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17651,-2384,1,0,0,1,Private service staff,2,0
5113614,F,N,Y,0,283500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17651,-2384,1,0,0,1,Private service staff,2,0
5113623,M,N,N,0,225000,Working,Secondary / secondary special,Widow,Municipal apartment,-19406,-346,1,0,0,0,Security staff,1,0
5113624,F,Y,Y,2,202500,Working,Higher education,Married,House / apartment,-12445,-5155,1,0,0,0,High skill tech staff,4,0
5113627,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-12765,-741,1,0,0,1,Managers,2,0
5113628,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-12765,-741,1,0,0,1,Managers,2,0
5113629,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-12765,-741,1,0,0,1,Managers,2,0
5113630,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-12765,-741,1,0,0,1,Managers,2,0
5113631,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-12765,-741,1,0,0,1,Managers,2,0
5113634,M,N,Y,0,135000,Working,Higher education,Married,House / apartment,-15201,-315,1,0,0,1,Laborers,2,0
5113635,F,N,N,0,135000,Pensioner,Higher education,Married,Municipal apartment,-19700,365243,1,0,0,0,None,2,0
5113636,F,N,N,0,135000,Pensioner,Higher education,Married,Municipal apartment,-19700,365243,1,0,0,0,None,2,0
5113637,F,N,N,0,135000,Pensioner,Higher education,Married,Municipal apartment,-19700,365243,1,0,0,0,None,2,0
5113638,F,N,N,0,135000,Pensioner,Higher education,Married,Municipal apartment,-19700,365243,1,0,0,0,None,2,0
5113639,F,N,N,0,135000,Pensioner,Higher education,Married,Municipal apartment,-19700,365243,1,0,0,0,None,2,0
5113642,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-23269,365243,1,0,0,1,None,2,0
5113643,F,Y,Y,0,247500,Working,Secondary / secondary special,Single / not married,House / apartment,-7959,-1045,1,0,0,0,Core staff,1,0
5113645,F,N,Y,0,225000,Working,Incomplete higher,Married,House / apartment,-12262,-223,1,0,0,1,Managers,2,0
5113647,F,N,Y,0,225000,Working,Incomplete higher,Married,House / apartment,-12262,-223,1,0,0,1,Managers,2,0
5113648,F,N,Y,0,225000,Working,Incomplete higher,Married,House / apartment,-12262,-223,1,0,0,1,Managers,2,0
5113649,F,N,Y,0,225000,Working,Incomplete higher,Married,House / apartment,-12262,-223,1,0,0,1,Managers,2,0
5113651,F,N,Y,0,225000,Working,Incomplete higher,Married,House / apartment,-12262,-223,1,0,0,1,Managers,2,0
5113652,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23758,365243,1,0,0,0,None,2,0
5113653,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23758,365243,1,0,0,0,None,2,0
5113654,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23758,365243,1,0,0,0,None,2,0
5113655,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23758,365243,1,0,0,0,None,2,0
5113658,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23758,365243,1,0,0,0,None,2,0
5113659,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23758,365243,1,0,0,0,None,2,0
5113660,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23758,365243,1,0,0,0,None,2,0
5113661,F,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-23758,365243,1,0,0,0,None,2,0
5113679,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-16548,-1350,1,0,0,0,Core staff,2,0
5113680,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-16548,-1350,1,0,0,0,Core staff,2,0
5113681,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-16548,-1350,1,0,0,0,Core staff,2,0
5113682,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-16548,-1350,1,0,0,0,Core staff,2,0
5113683,F,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-16548,-1350,1,0,0,0,Core staff,2,0
5113685,F,N,Y,0,292500,Working,Secondary / secondary special,Married,House / apartment,-12379,-4453,1,0,0,1,Sales staff,2,0
5113686,F,N,Y,0,292500,Working,Secondary / secondary special,Married,House / apartment,-12379,-4453,1,0,0,1,Sales staff,2,0
5113689,F,N,Y,0,292500,Working,Secondary / secondary special,Married,House / apartment,-12379,-4453,1,0,0,1,Sales staff,2,0
5113691,F,N,Y,0,292500,Working,Secondary / secondary special,Married,House / apartment,-12379,-4453,1,0,0,1,Sales staff,2,0
5113694,F,Y,Y,1,247500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15174,-70,1,1,1,1,Sales staff,3,0
5113695,F,Y,Y,1,247500,Working,Secondary / secondary special,Civil marriage,House / apartment,-15174,-70,1,1,1,1,Sales staff,3,0
5113697,F,N,N,0,144000,Pensioner,Secondary / secondary special,Married,House / apartment,-21833,365243,1,0,0,0,None,2,0
5113698,F,N,N,0,144000,Pensioner,Secondary / secondary special,Married,House / apartment,-21833,365243,1,0,0,0,None,2,0
5113699,F,N,N,0,144000,Pensioner,Secondary / secondary special,Married,House / apartment,-21833,365243,1,0,0,0,None,2,0
5113700,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-12909,-558,1,0,0,0,High skill tech staff,2,0
5113705,F,N,Y,2,135000,Commercial associate,Higher education,Married,With parents,-14334,-376,1,0,0,0,Core staff,4,0
5113711,F,Y,Y,1,405000,State servant,Secondary / secondary special,Married,House / apartment,-16962,-407,1,0,1,1,Laborers,3,0
5113712,F,Y,Y,1,405000,State servant,Secondary / secondary special,Married,House / apartment,-16962,-407,1,0,1,1,Laborers,3,0
5113713,F,N,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,-16415,-3054,1,0,0,1,Private service staff,3,0
5113716,F,N,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,-16415,-3054,1,0,0,1,Private service staff,3,0
5113717,F,N,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,-16415,-3054,1,0,0,1,Private service staff,3,0
5113718,F,N,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,-16415,-3054,1,0,0,1,Private service staff,3,0
5113719,F,N,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,-16415,-3054,1,0,0,1,Private service staff,3,0
5113720,F,N,N,1,135000,Working,Secondary / secondary special,Married,House / apartment,-16415,-3054,1,0,0,1,Private service staff,3,0
5113722,M,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-19551,-1927,1,0,1,1,Laborers,2,0
5113723,M,N,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-19551,-1927,1,0,1,1,Laborers,2,0
5113727,F,Y,Y,2,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15525,-3357,1,0,0,0,Accountants,4,0
5113729,F,Y,Y,2,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15525,-3357,1,0,0,0,Accountants,4,0
5113730,F,Y,Y,2,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15525,-3357,1,0,0,0,Accountants,4,0
5113731,F,Y,Y,2,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15525,-3357,1,0,0,0,Accountants,4,0
5113735,M,N,N,0,270000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-8853,-984,1,0,0,1,Sales staff,2,0
5113737,M,N,N,0,270000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-8853,-984,1,0,0,1,Sales staff,2,0
5113739,M,N,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,-10298,-3145,1,0,0,0,None,3,0
5113744,F,N,Y,1,94500,Working,Higher education,Separated,House / apartment,-14559,-1472,1,0,1,1,Laborers,2,0
5113745,F,N,Y,1,94500,Working,Higher education,Separated,House / apartment,-14559,-1472,1,0,1,1,Laborers,2,0
5113746,F,N,Y,1,94500,Working,Higher education,Separated,House / apartment,-14559,-1472,1,0,1,1,Laborers,2,0
5113750,M,Y,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14291,-1988,1,1,0,0,Laborers,3,0
5113751,M,Y,Y,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-14291,-1988,1,1,0,0,Laborers,3,0
5113754,M,Y,Y,0,202500,Working,Higher education,Married,House / apartment,-19385,-6675,1,0,1,1,Laborers,2,0
5113758,F,N,Y,1,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-10796,-1958,1,1,1,0,Sales staff,3,1
